,Read number,Strand,Location of the gene in the read,Read length,Start,End
54,NC_030948-94,1,"[6630, 6786)",4764,6630,6786
55,NC_030948-94,1,"[6892, 6936)",4807,6892,6936
56,NC_030948-94,1,"[7236, 7242)",4812,7236,7242
57,NC_030948-94,1,"[7344, 7395)",4862,7344,7395
58,NC_030948-94,1,"[7401, 7408)",4868,7401,7408
59,NC_030948-94,1,"[7446, 7600)",5021,7446,7600
60,NC_030948-94,1,"[7650, 7960)",5330,7650,7960
61,NC_030948-94,1,"[8019, 8020)",5330,8019,8020
62,NC_030948-94,1,"[8024, 8025)",5330,8024,8025
63,NC_030948-94,1,"[8027, 8033)",5335,8027,8033
64,NC_030948-94,1,"[8034, 8035)",5335,8034,8035
65,NC_030948-94,1,"[8039, 8050)",5345,8039,8050
66,NC_030948-94,1,"[8051, 8058)",5351,8051,8058
67,NC_030948-94,1,"[8085, 8111)",5376,8085,8111
68,NC_030948-94,1,"[8113, 8160)",5422,8113,8160
69,NC_030948-94,1,"[8262, 8349)",5508,8262,8349
70,NC_030948-94,1,"[8364, 8466)",5609,8364,8466
71,NC_030948-94,1,"[8544, 8568)",5632,8544,8568
72,NC_030948-94,1,"[8670, 8721)",5682,8670,8721
73,NC_030948-94,1,"[8724, 8725)",5682,8724,8725
74,NC_030948-94,1,"[8874, 8963)",5770,8874,8963
75,NC_030948-94,1,"[8976, 9097)",5890,8976,9097
76,NC_030948-94,1,"[9173, 9176)",5892,9173,9176
77,NC_030948-94,1,"[9279, 9282)",5894,9279,9282
78,NC_030948-94,1,"[9486, 9540)",5947,9486,9540
79,NC_030948-94,1,"[9551, 9562)",5957,9551,9562
80,NC_030948-94,1,"[9685, 9690)",5961,9685,9690
81,NC_030948-94,1,"[9897, 9899)",5962,9897,9899
82,NC_030948-94,1,"[9901, 9926)",5986,9901,9926
83,NC_030948-94,1,"[9929, 9936)",5992,9929,9936
84,NC_030948-94,1,"[10004, 10006)",5993,10004,10006
85,NC_030948-94,1,"[10009, 10010)",5993,10009,10010
86,NC_030948-94,1,"[10088, 10089)",5993,10088,10089
87,NC_030948-94,1,"[10096, 10151)",6047,10096,10151
88,NC_030948-94,1,"[10200, 10203)",6049,10200,10203
89,NC_030948-94,1,"[10207, 10218)",6059,10207,10218
90,NC_030948-94,1,"[10222, 10407)",6243,10222,10407
91,NC_030948-94,1,"[10517, 10608)",6333,10517,10608
0,NC_030948-95,1,"[0, 204)",203,0,204
1,NC_030948-95,1,"[312, 373)",263,312,373
2,NC_030948-95,1,"[375, 378)",265,375,378
3,NC_030948-95,1,"[380, 381)",265,380,381
4,NC_030948-95,1,"[408, 524)",380,408,524
5,NC_030948-95,1,"[611, 612)",380,611,612
6,NC_030948-95,1,"[816, 868)",431,816,868
7,NC_030948-95,1,"[971, 973)",432,971,973
8,NC_030948-95,1,"[974, 1056)",513,974,1056
9,NC_030948-95,1,"[1108, 1110)",514,1108,1110
10,NC_030948-95,1,"[1113, 1115)",515,1113,1115
11,NC_030948-95,1,"[1122, 1224)",616,1122,1224
12,NC_030948-95,1,"[1330, 1334)",619,1330,1334
13,NC_030948-95,1,"[1337, 1338)",619,1337,1338
14,NC_030948-95,1,"[1354, 1364)",628,1354,1364
15,NC_030948-95,1,"[1428, 1530)",729,1428,1530
16,NC_030948-95,1,"[1533, 1535)",730,1533,1535
17,NC_030948-95,1,"[1538, 1542)",733,1538,1542
18,NC_030948-95,1,"[1544, 1632)",820,1544,1632
19,NC_030948-95,1,"[1732, 1799)",886,1732,1799
20,NC_030948-95,1,"[1836, 2040)",1089,1836,2040
21,NC_030948-95,1,"[2119, 2158)",1127,2119,2158
22,NC_030948-95,1,"[2197, 2199)",1128,2197,2199
23,NC_030948-95,1,"[2200, 2206)",1133,2200,2206
24,NC_030948-95,1,"[2211, 2214)",1135,2211,2214
25,NC_030948-95,1,"[2244, 2346)",1236,2244,2346
26,NC_030948-95,1,"[2377, 2380)",1238,2377,2380
27,NC_030948-95,1,"[2386, 2397)",1248,2386,2397
28,NC_030948-95,1,"[2401, 2430)",1276,2401,2430
29,NC_030948-95,1,"[2437, 2448)",1286,2437,2448
30,NC_030948-95,1,"[2563, 2571)",1293,2563,2571
31,NC_030948-95,1,"[2572, 2632)",1352,2572,2632
32,NC_030948-95,1,"[2652, 3060)",1759,2652,3060
33,NC_030948-95,1,"[3264, 3308)",1802,3264,3308
34,NC_030948-95,1,"[3366, 3468)",1903,3366,3468
35,NC_030948-95,1,"[3499, 3528)",1931,3499,3528
36,NC_030948-95,1,"[3531, 3541)",1940,3531,3541
37,NC_030948-95,1,"[3543, 3661)",2057,3543,3661
38,NC_030948-95,1,"[3663, 3670)",2063,3663,3670
39,NC_030948-95,1,"[3694, 3695)",2063,3694,3695
40,NC_030948-95,1,"[3713, 3714)",2063,3713,3714
41,NC_030948-95,1,"[3715, 3774)",2121,3715,3774
42,NC_030948-95,1,"[3778, 3847)",2189,3778,3847
43,NC_030948-95,1,"[3876, 4806)",3118,3876,4806
44,NC_030948-95,1,"[4896, 5100)",3321,4896,5100
45,NC_030948-95,1,"[5205, 5280)",3395,5205,5280
46,NC_030948-95,1,"[5304, 5610)",3700,5304,5610
47,NC_030948-95,1,"[5617, 5628)",3710,5617,5628
48,NC_030948-95,1,"[5630, 5642)",3721,5630,5642
49,NC_030948-95,1,"[5644, 5646)",3722,5644,5646
50,NC_030948-95,1,"[5647, 5650)",3724,5647,5650
51,NC_030948-95,1,"[5654, 5759)",3828,5654,5759
0,NC_030948-96,1,"[0, 102)",101,0,102
1,NC_030948-96,1,"[137, 204)",167,137,204
2,NC_030948-96,1,"[269, 343)",240,269,343
3,NC_030948-96,1,"[349, 355)",245,349,355
4,NC_030948-96,1,"[411, 417)",250,411,417
5,NC_030948-96,1,"[418, 1632)",1463,418,1632
6,NC_030948-96,1,"[1694, 1697)",1465,1694,1697
7,NC_030948-96,1,"[1699, 1738)",1503,1699,1738
8,NC_030948-96,1,"[1857, 1861)",1506,1857,1861
9,NC_030948-96,1,"[1938, 2050)",1617,1938,2050
10,NC_030948-96,1,"[2055, 2069)",1630,2055,2069
11,NC_030948-96,1,"[2077, 2142)",1694,2077,2142
12,NC_030948-96,1,"[2267, 2269)",1695,2267,2269
13,NC_030948-96,1,"[2283, 2311)",1722,2283,2311
14,NC_030948-96,1,"[2467, 2468)",1722,2467,2468
15,NC_030948-96,1,"[2479, 2497)",1739,2479,2497
16,NC_030948-96,1,"[2643, 2652)",1747,2643,2652
17,NC_030948-96,1,"[2770, 2771)",1747,2770,2771
18,NC_030948-96,1,"[2772, 2781)",1755,2772,2781
19,NC_030948-96,1,"[2782, 2783)",1755,2782,2783
20,NC_030948-96,1,"[2786, 2880)",1848,2786,2880
21,NC_030948-96,1,"[2986, 3131)",1992,2986,3131
22,NC_030948-96,1,"[3135, 3136)",1992,3135,3136
23,NC_030948-96,1,"[3158, 3188)",2021,3158,3188
24,NC_030948-96,1,"[3196, 3197)",2021,3196,3197
25,NC_030948-96,1,"[3198, 3224)",2046,3198,3224
26,NC_030948-96,1,"[3264, 3474)",2255,3264,3474
27,NC_030948-96,1,"[3540, 3542)",2256,3540,3542
28,NC_030948-96,1,"[3546, 3876)",2585,3546,3876
29,NC_030948-96,1,"[3890, 3901)",2595,3890,3901
30,NC_030948-96,1,"[3905, 4044)",2733,3905,4044
31,NC_030948-96,1,"[4079, 4167)",2820,4079,4167
32,NC_030948-96,1,"[4296, 4298)",2821,4296,4298
33,NC_030948-96,1,"[4299, 4488)",3009,4299,4488
34,NC_030948-96,1,"[4597, 4606)",3017,4597,4606
35,NC_030948-96,1,"[4718, 4862)",3160,4718,4862
36,NC_030948-96,1,"[4930, 5093)",3322,4930,5093
37,NC_030948-96,1,"[5202, 5235)",3354,5202,5235
38,NC_030948-96,1,"[5304, 5406)",3455,5304,5406
39,NC_030948-96,1,"[5409, 5412)",3457,5409,5412
40,NC_030948-96,1,"[5495, 5508)",3469,5495,5508
41,NC_030948-96,1,"[5712, 5785)",3541,5712,5785
42,NC_030948-96,1,"[5787, 5796)",3549,5787,5796
43,NC_030948-96,1,"[5798, 5799)",3549,5798,5799
44,NC_030948-96,1,"[5814, 5891)",3625,5814,5891
45,NC_030948-96,1,"[5899, 5916)",3641,5899,5916
46,NC_030948-96,1,"[5925, 5926)",3641,5925,5926
47,NC_030948-96,1,"[5930, 5957)",3667,5930,5957
48,NC_030948-96,1,"[5958, 5961)",3669,5958,5961
49,NC_030948-96,1,"[5976, 6014)",3706,5976,6014
50,NC_030948-96,1,"[6016, 6018)",3707,6016,6018
51,NC_030948-96,1,"[6222, 6305)",3789,6222,6305
52,NC_030948-96,1,"[6528, 6588)",3848,6528,6588
53,NC_030948-96,1,"[6589, 6591)",3849,6589,6591
54,NC_030948-96,1,"[6600, 6617)",3865,6600,6617
55,NC_030948-96,1,"[6630, 6914)",4148,6630,6914
56,NC_030948-96,1,"[6919, 6920)",4148,6919,6920
57,NC_030948-96,1,"[6921, 6931)",4157,6921,6931
58,NC_030948-96,1,"[6932, 7038)",4262,6932,7038
59,NC_030948-96,1,"[7107, 7187)",4341,7107,7187
60,NC_030948-96,1,"[7332, 7344)",4352,7332,7344
61,NC_030948-96,1,"[7446, 7495)",4400,7446,7495
62,NC_030948-96,1,"[7574, 7581)",4406,7574,7581
63,NC_030948-96,1,"[7606, 7607)",4406,7606,7607
64,NC_030948-96,1,"[7609, 7692)",4488,7609,7692
65,NC_030948-96,1,"[7714, 7717)",4490,7714,7717
66,NC_030948-96,1,"[7799, 7801)",4491,7799,7801
67,NC_030948-96,1,"[7809, 7875)",4556,7809,7875
68,NC_030948-96,1,"[7877, 7878)",4556,7877,7878
69,NC_030948-96,1,"[7956, 8058)",4657,7956,8058
0,NC_030948-97,1,"[0, 23)",22,0,23
1,NC_030948-97,1,"[132, 204)",93,132,204
2,NC_030948-97,1,"[223, 225)",94,223,225
3,NC_030948-97,1,"[233, 243)",103,233,243
4,NC_030948-97,1,"[244, 373)",231,244,373
5,NC_030948-97,1,"[391, 392)",231,391,392
6,NC_030948-97,1,"[394, 395)",231,394,395
7,NC_030948-97,1,"[396, 510)",344,396,510
8,NC_030948-97,1,"[590, 713)",466,590,713
9,NC_030948-97,1,"[714, 921)",672,714,921
10,NC_030948-97,1,"[944, 945)",672,944,945
11,NC_030948-97,1,"[950, 965)",686,950,965
12,NC_030948-97,1,"[972, 990)",703,972,990
13,NC_030948-97,1,"[1000, 1005)",707,1000,1005
14,NC_030948-97,1,"[1007, 1009)",708,1007,1009
15,NC_030948-97,1,"[1015, 1019)",711,1015,1019
16,NC_030948-97,1,"[1032, 1046)",724,1032,1046
17,NC_030948-97,1,"[1122, 1210)",811,1122,1210
18,NC_030948-97,1,"[1213, 1326)",923,1213,1326
19,NC_030948-97,1,"[1356, 1428)",994,1356,1428
20,NC_030948-97,1,"[1530, 1600)",1063,1530,1600
21,NC_030948-97,1,"[1632, 2411)",1841,1632,2411
22,NC_030948-97,1,"[2451, 2528)",1917,2451,2528
23,NC_030948-97,1,"[2532, 2533)",1917,2532,2533
24,NC_030948-97,1,"[2535, 2536)",1917,2535,2536
25,NC_030948-97,1,"[2550, 2616)",1982,2550,2616
26,NC_030948-97,1,"[2623, 2640)",1998,2623,2640
27,NC_030948-97,1,"[2646, 2754)",2105,2646,2754
28,NC_030948-97,1,"[2845, 2938)",2197,2845,2938
29,NC_030948-97,1,"[2958, 3570)",2808,2958,3570
30,NC_030948-97,1,"[3774, 4590)",3623,3774,4590
31,NC_030948-97,1,"[4672, 4692)",3642,4672,4692
32,NC_030948-97,1,"[4850, 4883)",3674,4850,4883
33,NC_030948-97,1,"[4886, 4970)",3757,4886,4970
34,NC_030948-97,1,"[4998, 5100)",3858,4998,5100
35,NC_030948-97,1,"[5184, 5202)",3875,5184,5202
36,NC_030948-97,1,"[5304, 5308)",3878,5304,5308
37,NC_030948-97,1,"[5310, 5312)",3879,5310,5312
38,NC_030948-97,1,"[5315, 5610)",4173,5315,5610
39,NC_030948-97,1,"[5674, 5764)",4262,5674,5764
40,NC_030948-97,1,"[5861, 5945)",4345,5861,5945
41,NC_030948-97,1,"[6018, 6324)",4650,6018,6324
42,NC_030948-97,1,"[6398, 6408)",4659,6398,6408
43,NC_030948-97,1,"[6410, 6426)",4674,6410,6426
44,NC_030948-97,1,"[6630, 6665)",4708,6630,6665
45,NC_030948-97,1,"[6732, 6834)",4809,6732,6834
46,NC_030948-97,1,"[6933, 6999)",4874,6933,6999
47,NC_030948-97,1,"[7038, 7344)",5179,7038,7344
48,NC_030948-97,1,"[7446, 7455)",5187,7446,7455
49,NC_030948-97,1,"[7585, 7650)",5251,7585,7650
50,NC_030948-97,1,"[7721, 7728)",5257,7721,7728
51,NC_030948-97,1,"[7752, 7956)",5460,7752,7956
52,NC_030948-97,1,"[8008, 8010)",5461,8008,8010
53,NC_030948-97,1,"[8020, 8064)",5504,8020,8064
54,NC_030948-97,1,"[8210, 8213)",5506,8210,8213
55,NC_030948-97,1,"[8223, 8236)",5518,8223,8236
56,NC_030948-97,1,"[8237, 8250)",5530,8237,8250
57,NC_030948-97,1,"[8262, 8363)",5630,8262,8363
58,NC_030948-97,1,"[8364, 8491)",5756,8364,8491
59,NC_030948-97,1,"[8682, 8766)",5839,8682,8766
60,NC_030948-97,1,"[8772, 8814)",5880,8772,8814
61,NC_030948-97,1,"[8815, 8816)",5880,8815,8816
62,NC_030948-97,1,"[8825, 8862)",5916,8825,8862
63,NC_030948-97,1,"[8863, 8976)",6028,8863,8976
64,NC_030948-97,1,"[9065, 9078)",6040,9065,9078
65,NC_030948-97,1,"[9180, 9237)",6096,9180,9237
66,NC_030948-97,1,"[9243, 9244)",6096,9243,9244
67,NC_030948-97,1,"[9282, 10526)",7339,9282,10526
68,NC_030948-97,1,"[10532, 10554)",7360,10532,10554
69,NC_030948-97,1,"[10565, 10571)",7365,10565,10571
70,NC_030948-97,1,"[10572, 10575)",7367,10572,10575
71,NC_030948-97,1,"[10580, 10581)",7367,10580,10581
72,NC_030948-97,1,"[10608, 10710)",7468,10608,10710
73,NC_030948-97,1,"[10914, 10957)",7510,10914,10957
74,NC_030948-97,1,"[11016, 11153)",7646,11016,11153
75,NC_030948-97,1,"[11220, 11322)",7747,11220,11322
0,NC_030948-98,1,"[0, 102)",101,0,102
1,NC_030948-98,1,"[365, 367)",102,365,367
2,NC_030948-98,1,"[370, 383)",114,370,383
3,NC_030948-98,1,"[433, 436)",116,433,436
4,NC_030948-98,1,"[470, 474)",119,470,474
5,NC_030948-98,1,"[478, 501)",141,478,501
6,NC_030948-98,1,"[502, 528)",166,502,528
7,NC_030948-98,1,"[732, 741)",174,732,741
8,NC_030948-98,1,"[904, 982)",251,904,982
9,NC_030948-98,1,"[1020, 1135)",365,1020,1135
10,NC_030948-98,1,"[1142, 1186)",408,1142,1186
11,NC_030948-98,1,"[1219, 1734)",922,1219,1734
12,NC_030948-98,1,"[1848, 1914)",987,1848,1914
13,NC_030948-98,1,"[1938, 2142)",1190,1938,2142
14,NC_030948-98,1,"[2195, 2229)",1223,2195,2229
15,NC_030948-98,1,"[2345, 2430)",1307,2345,2430
16,NC_030948-98,1,"[2448, 2613)",1471,2448,2613
17,NC_030948-98,1,"[2630, 2634)",1474,2630,2634
18,NC_030948-98,1,"[2649, 2650)",1474,2649,2650
19,NC_030948-98,1,"[2668, 2671)",1476,2668,2671
20,NC_030948-98,1,"[2675, 2683)",1483,2675,2683
21,NC_030948-98,1,"[2686, 2744)",1540,2686,2744
22,NC_030948-98,1,"[2747, 2754)",1546,2747,2754
23,NC_030948-98,1,"[2764, 2768)",1549,2764,2768
24,NC_030948-98,1,"[2776, 2782)",1554,2776,2782
25,NC_030948-98,1,"[2783, 2791)",1561,2783,2791
26,NC_030948-98,1,"[2796, 2808)",1572,2796,2808
27,NC_030948-98,1,"[2809, 2810)",1572,2809,2810
28,NC_030948-98,1,"[2813, 2834)",1592,2813,2834
29,NC_030948-98,1,"[2837, 2848)",1602,2837,2848
30,NC_030948-98,1,"[2995, 2996)",1602,2995,2996
31,NC_030948-98,1,"[2998, 3023)",1626,2998,3023
32,NC_030948-98,1,"[3060, 3366)",1931,3060,3366
33,NC_030948-98,1,"[3468, 3472)",1934,3468,3472
34,NC_030948-98,1,"[3474, 3484)",1943,3474,3484
35,NC_030948-98,1,"[3485, 3495)",1952,3485,3495
36,NC_030948-98,1,"[3570, 3636)",2017,3570,3636
37,NC_030948-98,1,"[3710, 3753)",2059,3710,3753
38,NC_030948-98,1,"[3754, 3766)",2070,3754,3766
39,NC_030948-98,1,"[3771, 3774)",2072,3771,3774
40,NC_030948-98,1,"[3876, 3965)",2160,3876,3965
41,NC_030948-98,1,"[3967, 3968)",2160,3967,3968
42,NC_030948-98,1,"[3971, 3977)",2165,3971,3977
43,NC_030948-98,1,"[3978, 4085)",2271,3978,4085
44,NC_030948-98,1,"[4140, 4143)",2273,4140,4143
45,NC_030948-98,1,"[4162, 4263)",2373,4162,4263
46,NC_030948-98,1,"[4273, 4280)",2379,4273,4280
47,NC_030948-98,1,"[4284, 4423)",2517,4284,4423
48,NC_030948-98,1,"[4426, 4432)",2522,4426,4432
49,NC_030948-98,1,"[4447, 4462)",2536,4447,4462
50,NC_030948-98,1,"[4481, 4692)",2746,4481,4692
51,NC_030948-98,1,"[4896, 4904)",2753,4896,4904
52,NC_030948-98,1,"[4998, 5508)",3262,4998,5508
53,NC_030948-98,1,"[5668, 5690)",3283,5668,5690
54,NC_030948-98,1,"[5759, 5761)",3284,5759,5761
55,NC_030948-98,1,"[5763, 5764)",3284,5763,5764
56,NC_030948-98,1,"[5814, 5848)",3317,5814,5848
57,NC_030948-98,1,"[5852, 5853)",3317,5852,5853
58,NC_030948-98,1,"[5860, 5863)",3319,5860,5863
59,NC_030948-98,1,"[5916, 6324)",3726,5916,6324
60,NC_030948-98,1,"[6328, 6330)",3727,6328,6330
61,NC_030948-98,1,"[6416, 6486)",3796,6416,6486
62,NC_030948-98,1,"[6642, 6713)",3866,6642,6713
63,NC_030948-98,1,"[6715, 6720)",3870,6715,6720
64,NC_030948-98,1,"[6732, 7038)",4175,6732,7038
65,NC_030948-98,1,"[7242, 7344)",4276,7242,7344
66,NC_030948-98,1,"[7416, 7446)",4305,7416,7446
67,NC_030948-98,1,"[7471, 7545)",4378,7471,7545
68,NC_030948-98,1,"[7548, 7640)",4469,7548,7640
69,NC_030948-98,1,"[7650, 7752)",4570,7650,7752
70,NC_030948-98,1,"[7779, 7780)",4570,7779,7780
71,NC_030948-98,1,"[7787, 7801)",4583,7787,7801
72,NC_030948-98,1,"[7805, 7806)",4583,7805,7806
73,NC_030948-98,1,"[7813, 7882)",4651,7813,7882
74,NC_030948-98,1,"[8004, 8044)",4690,8004,8044
75,NC_030948-98,1,"[8045, 8057)",4701,8045,8057
76,NC_030948-98,1,"[8160, 8262)",4802,8160,8262
77,NC_030948-98,1,"[8311, 8458)",4948,8311,8458
78,NC_030948-98,1,"[8670, 8768)",5045,8670,8768
79,NC_030948-98,1,"[8772, 8976)",5248,8772,8976
80,NC_030948-98,1,"[9049, 9078)",5276,9049,9078
0,NC_030948-99,1,"[0, 55)",54,0,55
1,NC_030948-99,1,"[102, 721)",672,102,721
2,NC_030948-99,1,"[725, 777)",723,725,777
3,NC_030948-99,1,"[778, 780)",724,778,780
4,NC_030948-99,1,"[816, 1224)",1131,816,1224
5,NC_030948-99,1,"[1238, 1246)",1138,1238,1246
6,NC_030948-99,1,"[1262, 1263)",1138,1262,1263
7,NC_030948-99,1,"[1280, 1285)",1142,1280,1285
8,NC_030948-99,1,"[1305, 1428)",1264,1305,1428
9,NC_030948-99,1,"[1530, 2243)",1976,1530,2243
10,NC_030948-99,1,"[2244, 2962)",2693,2244,2962
11,NC_030948-99,1,"[2963, 2975)",2704,2963,2975
12,NC_030948-99,1,"[3051, 3055)",2707,3051,3055
13,NC_030948-99,1,"[3058, 3264)",2912,3058,3264
14,NC_030948-99,1,"[3570, 3978)",3319,3570,3978
15,NC_030948-99,1,"[4011, 4080)",3387,4011,4080
16,NC_030948-99,1,"[4182, 4193)",3397,4182,4193
17,NC_030948-99,1,"[4284, 4334)",3446,4284,4334
18,NC_030948-99,1,"[4335, 4337)",3447,4335,4337
19,NC_030948-99,1,"[4443, 4446)",3449,4443,4446
20,NC_030948-99,1,"[4447, 4488)",3489,4447,4488
21,NC_030948-99,1,"[4495, 4499)",3492,4495,4499
22,NC_030948-99,1,"[4502, 4513)",3502,4502,4513
23,NC_030948-99,1,"[4692, 4794)",3603,4692,4794
24,NC_030948-99,1,"[4797, 4907)",3712,4797,4907
25,NC_030948-99,1,"[4998, 5202)",3915,4998,5202
26,NC_030948-99,1,"[5247, 5304)",3971,5247,5304
27,NC_030948-99,1,"[5406, 5433)",3997,5406,5433
28,NC_030948-99,1,"[5514, 5519)",4001,5514,5519
29,NC_030948-99,1,"[5604, 5608)",4004,5604,5608
30,NC_030948-99,1,"[5703, 5799)",4099,5703,5799
31,NC_030948-99,1,"[5803, 5809)",4104,5803,5809
32,NC_030948-99,1,"[5814, 5830)",4119,5814,5830
33,NC_030948-99,1,"[5833, 5837)",4122,5833,5837
34,NC_030948-99,1,"[5843, 5854)",4132,5843,5854
35,NC_030948-99,1,"[5855, 5916)",4192,5855,5916
36,NC_030948-99,1,"[5934, 5939)",4196,5934,5939
37,NC_030948-99,1,"[5944, 5952)",4203,5944,5952
38,NC_030948-99,1,"[5953, 5954)",4203,5953,5954
39,NC_030948-99,1,"[5957, 5959)",4204,5957,5959
40,NC_030948-99,1,"[5962, 5980)",4221,5962,5980
41,NC_030948-99,1,"[5998, 6000)",4222,5998,6000
42,NC_030948-99,1,"[6001, 6002)",4222,6001,6002
43,NC_030948-99,1,"[6003, 6011)",4229,6003,6011
44,NC_030948-99,1,"[6015, 6115)",4328,6015,6115
45,NC_030948-99,1,"[6120, 6496)",4703,6120,6496
46,NC_030948-99,1,"[6559, 6708)",4851,6559,6708
47,NC_030948-99,1,"[6732, 6898)",5016,6732,6898
48,NC_030948-99,1,"[6904, 7045)",5156,6904,7045
49,NC_030948-99,1,"[7049, 7050)",5156,7049,7050
50,NC_030948-99,1,"[7072, 7140)",5223,7072,7140
51,NC_030948-99,1,"[7199, 7242)",5265,7199,7242
52,NC_030948-99,1,"[7360, 7361)",5265,7360,7361
53,NC_030948-99,1,"[7372, 7377)",5269,7372,7377
54,NC_030948-99,1,"[7487, 7497)",5278,7487,7497
55,NC_030948-99,1,"[7499, 7649)",5427,7499,7649
56,NC_030948-99,1,"[7650, 7713)",5489,7650,7713
57,NC_030948-99,1,"[7748, 7854)",5594,7748,7854
58,NC_030948-99,1,"[7980, 8043)",5656,7980,8043
59,NC_030948-99,1,"[8045, 8046)",5656,8045,8046
60,NC_030948-99,1,"[8058, 8180)",5777,8058,8180
61,NC_030948-99,1,"[8184, 8185)",5777,8184,8185
62,NC_030948-99,1,"[8214, 8219)",5781,8214,8219
63,NC_030948-99,1,"[8243, 9796)",7333,8243,9796
64,NC_030948-99,1,"[10306, 10366)",7392,10306,10366
65,NC_030948-99,1,"[10404, 10412)",7399,10404,10412
66,NC_030948-99,1,"[10560, 10650)",7488,10560,10650
67,NC_030948-99,1,"[10726, 10727)",7488,10726,10727
68,NC_030948-99,1,"[10729, 10730)",7488,10729,10730
69,NC_030948-99,1,"[10731, 11730)",8486,10731,11730
70,NC_030948-99,1,"[11765, 11895)",8615,11765,11895
71,NC_030948-99,1,"[11901, 11904)",8617,11901,11904
72,NC_030948-99,1,"[11918, 11919)",8617,11918,11919
73,NC_030948-99,1,"[11921, 12092)",8787,11921,12092
74,NC_030948-99,1,"[12135, 12546)",9197,12135,12546
75,NC_030948-99,1,"[12627, 12648)",9217,12627,12648
76,NC_030948-99,1,"[12954, 13010)",9272,12954,13010
77,NC_030948-99,1,"[13056, 13120)",9335,13056,13120
78,NC_030948-99,1,"[13139, 13140)",9335,13139,13140
79,NC_030948-99,1,"[13157, 13158)",9335,13157,13158
80,NC_030948-99,1,"[13230, 13231)",9335,13230,13231
81,NC_030948-99,1,"[13263, 13264)",9335,13263,13264
82,NC_030948-99,1,"[13268, 13294)",9360,13268,13294
83,NC_030948-99,1,"[13668, 13719)",9410,13668,13719
84,NC_030948-99,1,"[13770, 14076)",9715,13770,14076
85,NC_030948-99,1,"[14141, 14178)",9751,14141,14178
86,NC_030948-99,1,"[14288, 14298)",9760,14288,14298
87,NC_030948-99,1,"[14299, 14306)",9766,14299,14306
88,NC_030948-99,1,"[14382, 14484)",9867,14382,14484
